,title,location,summary_review,review_score,movie_score,genre
33267,Star Wars: Episode IV - A New Hope,UNKNOWN,dvd comment ,10.0,8.7,Action
33268,Star Wars: Episode IV - A New Hope,Toronto Canada,star war iv dvd ,8.7,8.7,Action
33269,Star Wars: Episode IV - A New Hope,"Melbourne, Australia",it remain a classic of its genre ... ,8.7,8.7,Action
33270,Star Wars: Episode IV - A New Hope,New York,hayden update for the 2004 dvd ,8.7,8.7,Action
33271,Star Wars: Episode IV - A New Hope,UNKNOWN,one of the best movie of all time ,10.0,8.7,Action
33272,Star Wars: Episode IV - A New Hope,USA,note the first line ... ,10.0,8.7,Action
33273,Star Wars: Episode IV - A New Hope,England,the best film ever ,10.0,8.7,Action
33274,Star Wars: Episode IV - A New Hope,Sydney Australia,one of the great achievement in sci - fi ,10.0,8.7,Action
33275,Star Wars: Episode IV - A New Hope,"Vantaa, Finland",another universe ,8.7,8.7,Action
33276,Star Wars: Episode IV - A New Hope,"Louisville, KY USA",on the money ,10.0,8.7,Action
33277,Star Wars: Episode IV - A New Hope,"Kansas City, MO",interesting sci - fi saga movie series ,10.0,8.7,Action
33278,Star Wars: Episode IV - A New Hope,USA,star war ,8.7,8.7,Action
33279,Star Wars: Episode IV - A New Hope,"London, England",another love it/hate it film but to me it ' one of the cool film ever ,10.0,8.7,Action
33280,Star Wars: Episode IV - A New Hope,"Fairview, New Jersey",far superior to the late edition ,10.0,8.7,Action
33281,Star Wars: Episode IV - A New Hope,"RAF Akrotiri, Cyprus",the great film of all time ,10.0,8.7,Action
33282,Star Wars: Episode IV - A New Hope,UNKNOWN,george lucas ruin the original star war trilogy in 1997 ,8.7,8.7,Action
33283,Star Wars: Episode IV - A New Hope,United States,shoot 'em up ,8.7,8.7,Action
33284,Star Wars: Episode IV - A New Hope,"Greenbelt, Maryland",the star war saga begin here ,8.7,8.7,Action
33285,Star Wars: Episode IV - A New Hope,UNKNOWN,simply great simply amazing ,8.7,8.7,Action
33286,Star Wars: Episode IV - A New Hope,UNKNOWN,may the force be with you ,8.7,8.7,Action
33287,Star Wars: Episode IV - A New Hope,UNKNOWN,star war a new hope ,8.7,8.7,Action
33288,Star Wars: Episode IV - A New Hope,UNKNOWN,may the force be with you ,8.7,8.7,Action
33289,Star Wars: Episode IV - A New Hope,UNKNOWN,great movie ,8.7,8.7,Action
33290,Star Wars: Episode IV - A New Hope,Australia,a timeless ageless sci - fi masterpiece a pioneer in the art of special visual effect the crown achievement in the career of one hollywood 's most gifted storyteller and without a doubt one of the grea ,10.0,8.7,Action
33291,Star Wars: Episode IV - A New Hope,"Hazleton, PA; USA",an outstanding picture(bravo bravo - mr lucas)#6 on my all time list ( spoiler imminent ) ,10.0,8.7,Action
33292,Star Wars: Episode IV - A New Hope,"Los Angeles, California",an american saga ,8.7,8.7,Action
33293,Star Wars: Episode IV - A New Hope,"Hazleton, PA; USA",one of the five best film ever create - ultimately amazing ,10.0,8.7,Action
33294,Star Wars: Episode IV - A New Hope,"Minneapolis, MN, USA",a classic that begin a long time ago ... ,10.0,8.7,Action
33295,Star Wars: Episode IV - A New Hope,"London, England",yes yes it ' a good film ,10.0,8.7,Action
33296,Star Wars: Episode IV - A New Hope,Keene NH,classic sci - fi/fantasy ,8.7,8.7,Action
33297,Star Wars: Episode IV - A New Hope,UNKNOWN,a long time ago in a galaxy far far away ... ,8.7,8.7,Action
33298,Star Wars: Episode IV - A New Hope,"London, England",act one in the art of entertainment  rise of the rebellion ,8.7,8.7,Action
33299,Star Wars: Episode IV - A New Hope,U.S.,great movie ,10.0,8.7,Action
33300,Star Wars: Episode IV - A New Hope,NYC,great movie ever yeah yeah yeah of course we know we know .. .... ,10.0,8.7,Action
33301,Star Wars: Episode IV - A New Hope,"insanity, the mental state",once in a lifetime ,10.0,8.7,Action
33302,Star Wars: Episode IV - A New Hope,"San Antonio, Texas",the one that start it all and the best ,8.7,8.7,Action
33303,Star Wars: Episode IV - A New Hope,Missing my Star Wars figures,incredibly emotional incredibly intense incredible action ,8.7,8.7,Action
33304,Star Wars: Episode IV - A New Hope,United States,a great adventure ,10.0,8.7,Action
33305,Star Wars: Episode IV - A New Hope,London,great film great story ,9.0,8.7,Action
33306,Star Wars: Episode IV - A New Hope,"Dallas, TX","the "" casablanca "" of action film ",9.0,8.7,Action
33307,Star Wars: Episode IV - A New Hope,UNKNOWN,the reason why i write comment like this on imdb ... ....warning : possible spoiler ,10.0,8.7,Action
33308,Star Wars: Episode IV - A New Hope,UNKNOWN,luke i be your father ... nooooo ,9.0,8.7,Action
33309,Star Wars: Episode IV - A New Hope,"Silicon Valley, California",classic movie with much more than just special effect ... ,10.0,8.7,Action
33310,Star Wars: Episode IV - A New Hope,SW England,birth of a new era ,8.7,8.7,Action
33311,Star Wars: Episode IV - A New Hope,"Leeds, England",nothing but love ,10.0,8.7,Action
33312,Star Wars: Episode IV - A New Hope,"Pocatello, Idaho",my favorite movie of all time ,8.7,8.7,Action
33313,Star Wars: Episode IV - A New Hope,United States,my favorite movie ,8.7,8.7,Action
33314,Star Wars: Episode IV - A New Hope,"CPH, Denmark",best sci - fi story ever ,10.0,8.7,Action
33315,Star Wars: Episode IV - A New Hope,Minneapolis,the best ,8.7,8.7,Action
33316,Star Wars: Episode IV - A New Hope,UNKNOWN,where ' the biggs footage ,8.7,8.7,Action
33317,Star Wars: Episode IV - A New Hope,"Clydebank, Scotland",good but no classic ,8.7,8.7,Action
33318,Star Wars: Episode IV - A New Hope,FSU,one of the great movie i have ever see ,10.0,8.7,Action
33319,Star Wars: Episode IV - A New Hope,U.S.A.,best film to recover by ... ,10.0,8.7,Action
33320,Star Wars: Episode IV - A New Hope,"Carlsbad, CA",a classic ,8.7,8.7,Action
33321,Star Wars: Episode IV - A New Hope,USA,a wonderful trendsetting film but ... ,8.7,8.7,Action
33322,Star Wars: Episode IV - A New Hope,Xanadu,a classic in every sense of the word ,8.7,8.7,Action
33323,Star Wars: Episode IV - A New Hope,California,the film that change the way movie be make ,10.0,8.7,Action
33324,Star Wars: Episode IV - A New Hope,"Glendale, Arizona",classic sci - fi flick ,9.0,8.7,Action
33325,Star Wars: Episode IV - A New Hope,Chicagoland Area,best movie of all time in my book ,10.0,8.7,Action
33326,Star Wars: Episode IV - A New Hope,Scotland,the great of all sci - fi film ,8.7,8.7,Action
33327,Star Wars: Episode IV - A New Hope,India,for a separate place in the history of cinema ,9.0,8.7,Action
33328,Star Wars: Episode IV - A New Hope,"Manama, Bahrain",the godfather 's godfather ,10.0,8.7,Action
33329,Star Wars: Episode IV - A New Hope,"SLC, Utah",a classic movie ,8.7,8.7,Action
33330,Star Wars: Episode IV - A New Hope,"Menomonie, WI",great sci - fi of all time ,8.7,8.7,Action
33331,Star Wars: Episode IV - A New Hope,Richmond IN,greatness sour .. .... ,10.0,8.7,Action
33332,Star Wars: Episode IV - A New Hope,UNKNOWN,escapist entertainment for the age ,9.0,8.7,Action
33333,Star Wars: Episode IV - A New Hope,Australia,the bookmark of childhood we all need ... ,10.0,8.7,Action
33334,Star Wars: Episode IV - A New Hope,Oklahoma,the original space opera ,9.0,8.7,Action
33335,Star Wars: Episode IV - A New Hope,"London, England",excellent 1977 film - not so excellent 1997 tinkering ,8.7,8.7,Action
33336,Star Wars: Episode IV - A New Hope,United States,the beginning of the great story ever tell ... ,9.0,8.7,Action
33337,Star Wars: Episode IV - A New Hope,UNKNOWN,truly a gem to behold ,10.0,8.7,Action
33338,Star Wars: Episode IV - A New Hope,"Newcastle, England",still brilliant ,10.0,8.7,Action
33339,Star Wars: Episode IV - A New Hope,Hong Kong,best movie ever ,10.0,8.7,Action
33340,Star Wars: Episode IV - A New Hope,"São Paulo, Brazil",big classic ,8.7,8.7,Action
33341,Star Wars: Episode IV - A New Hope,Canada,good not as great as everyone think ,8.7,8.7,Action
33342,Star Wars: Episode IV - A New Hope,London,have not see this for a while ... ,8.7,8.7,Action
33343,Star Wars: Episode IV - A New Hope,holland landing,honestly pretty crappy ,8.7,8.7,Action
33344,Star Wars: Episode IV - A New Hope,"Carson City, Nevada",great film one of the all - time best ,10.0,8.7,Action
33345,Star Wars: Episode IV - A New Hope,"Middletown MD, USA",the best out of the origional trilogy ,8.7,8.7,Action
33346,Star Wars: Episode IV - A New Hope,scranton PA,magnificent ,9.0,8.7,Action
33347,Star Wars: Episode IV - A New Hope,"Panama, Rep. of Panama",the best movie ever no there be another .... ,10.0,8.7,Action
33348,Star Wars: Episode IV - A New Hope,AZ,neat movie ,8.7,8.7,Action
33349,Star Wars: Episode IV - A New Hope,Black Hills,genius ,8.7,8.7,Action
33350,Star Wars: Episode IV - A New Hope,"Westbury, England",set a standard ,8.7,8.7,Action
33351,Star Wars: Episode IV - A New Hope,"New York, New York USA",good ,8.7,8.7,Action
33352,Star Wars: Episode IV - A New Hope,North by Northwest,no regret ,10.0,8.7,Action
33353,Star Wars: Episode IV - A New Hope,Illinois,the original ,10.0,8.7,Action
33354,Star Wars: Episode IV - A New Hope,"PA, USA",""" a long time ago in a galaxy far far away ... "" ",10.0,8.7,Action
33355,Star Wars: Episode IV - A New Hope,Florida,a modern mythology ,9.0,8.7,Action
33356,Star Wars: Episode IV - A New Hope,Southeastern US,* yawn * ,8.7,8.7,Action
33357,Star Wars: Episode IV - A New Hope,"Aarhus, Denmark",... and thus begin the science fiction era ,9.0,8.7,Action
33358,Star Wars: Episode IV - A New Hope,Cyberspace,george lucas define the science fiction genre ,10.0,8.7,Action
33359,Star Wars: Episode IV - A New Hope,"Cincinnati, Ohio",all - time classic ,8.7,8.7,Action
33360,Star Wars: Episode IV - A New Hope,"Metairie, Louisiana",the force be a classic ,8.7,8.7,Action
33361,Star Wars: Episode IV - A New Hope,"Port Washington, Wisconsin",star war be still a lot of fun ,10.0,8.7,Action
33362,Star Wars: Episode IV - A New Hope,England,the greatest sci - fi epic of all time ,8.7,8.7,Action
33363,Star Wars: Episode IV - A New Hope,"Woodbrige, Ontario",star war : the start of a great saga ,8.7,8.7,Action
33364,Star Wars: Episode IV - A New Hope,UNKNOWN,a fun sci - fi film ,9.0,8.7,Action
33365,Star Wars: Episode IV - A New Hope,USA,a fun movie ,8.7,8.7,Action
33366,Star Wars: Episode IV - A New Hope,UNKNOWN,i know this come off a cereal box but it express what i think of this movie-- the original & the best ,8.7,8.7,Action
33367,Star Wars: Episode IV - A New Hope,AUSTRALIA,ralph 's very short reviews. ,8.7,8.7,Action
33368,Star Wars: Episode IV - A New Hope,"Las Vegas, NV",an undeniable classic ,10.0,8.7,Action
33369,Star Wars: Episode IV - A New Hope,UNKNOWN,the film that get lucas start ,9.0,8.7,Action
33370,Star Wars: Episode IV - A New Hope,Cheltenham,star war - one of the best movie ever make ,9.0,8.7,Action
33371,Star Wars: Episode IV - A New Hope,"Denton, Texas",space opera ,9.0,8.7,Action
33372,Star Wars: Episode IV - A New Hope,Scotland,i love this film ,9.0,8.7,Action
33373,Star Wars: Episode IV - A New Hope,UNKNOWN,one of the greatest film ever ,9.0,8.7,Action
33374,Star Wars: Episode IV - A New Hope,"Ridgewood, New Jersey",definately one of the best film of all time ,10.0,8.7,Action
33375,Star Wars: Episode IV - A New Hope,"Highland, IN",impressionable and memorable ,10.0,8.7,Action
33376,Star Wars: Episode IV - A New Hope,"Hamilton, Australia",movie do not come any better than this ,8.7,8.7,Action
33377,Star Wars: Episode IV - A New Hope,"Texas, USA",to all who read or write these comment : ,8.7,8.7,Action
33378,Star Wars: Episode IV - A New Hope,"Seattle, WA. USA",childlike vs. childish ... ,10.0,8.7,Action
33379,Star Wars: Episode IV - A New Hope,U.S.A.,special edition note ,10.0,8.7,Action
33380,Star Wars: Episode IV - A New Hope,"Kingsport, Tennessee",its still the king of sci - fi ,10.0,8.7,Action
33381,Star Wars: Episode IV - A New Hope,"Belfast, N.Ireland",how good can a movie be ,9.0,8.7,Action
33382,Star Wars: Episode IV - A New Hope,UNKNOWN,one of the classic ,10.0,8.7,Action
33383,Star Wars: Episode IV - A New Hope,"Socorro, New Mexico USA.",the great science - fiction movie picture epic of all time ,8.7,8.7,Action
33384,Star Wars: Episode IV - A New Hope,"Jacksonville, FL",a classic adventure ,8.7,8.7,Action
33385,Star Wars: Episode IV - A New Hope,"Perth, Australia",the one teensy - weensy quibble ( or 2 ) ,10.0,8.7,Action
33386,Star Wars: Episode IV - A New Hope,"Leuven, Belgium",ever wonder where star war come from ,10.0,8.7,Action
33387,Star Wars: Episode IV - A New Hope,SWEDEN,damn it i wanna be in that galaxy far far away ,9.0,8.7,Action
33388,Star Wars: Episode IV - A New Hope,"Escondido, California, USA",one of the best ,10.0,8.7,Action
33389,Star Wars: Episode IV - A New Hope,"Minneapolis, MN",one word : amazing ,10.0,8.7,Action
33390,Star Wars: Episode IV - A New Hope,Wetumpka Alabama,excelence ,10.0,8.7,Action
33391,Star Wars: Episode IV - A New Hope,New York City,the one ,8.7,8.7,Action
33392,Star Wars: Episode IV - A New Hope,New York City,the one ,8.7,8.7,Action
33393,Star Wars: Episode IV - A New Hope,"Montreal, QC",see it countless time the pleasure be always here ... ,10.0,8.7,Action
33394,Star Wars: Episode IV - A New Hope,"San Diego, CA, US of A",it ' not all thing for all people but ... ,8.7,8.7,Action
33395,Star Wars: Episode IV - A New Hope,USA,one of the greatest sci - fi movie of all time ,10.0,8.7,Action
33396,Star Wars: Episode IV - A New Hope,lewisrailway,sci - fi wallpaper ,8.7,8.7,Action
33397,Star Wars: Episode IV - A New Hope,"Worcs, England.",the original and best ,8.7,8.7,Action
33398,Star Wars: Episode IV - A New Hope,"Peterborough, Ontario",what be wrong with you people ,10.0,8.7,Action
33399,Star Wars: Episode IV - A New Hope,Coruscant,the most respect action/sci - fiction movie of all time ,10.0,8.7,Action
33400,Star Wars: Episode IV - A New Hope,"Milwaukee, WI, USA",this be the benchmark science fiction movie by which all others be measure   a classic ,10.0,8.7,Action
33401,Star Wars: Episode IV - A New Hope,London,the best ,8.7,8.7,Action
33402,Star Wars: Episode IV - A New Hope,Argentina,the best movie of all time ,10.0,8.7,Action
33403,Star Wars: Episode IV - A New Hope,"Banff, Scotland",the rest write itself ... ,10.0,8.7,Action
33404,Star Wars: Episode IV - A New Hope,"Cornwall, Ontario",must - see great classic yadda yadda ,10.0,8.7,Action
33405,Star Wars: Episode IV - A New Hope,"Danville, IL",the best ever ,9.0,8.7,Action
33406,Star Wars: Episode IV - A New Hope,UNKNOWN,part of the best movie of all time ,10.0,8.7,Action
33407,Star Wars: Episode IV - A New Hope,Minneapolis,one of the top 20th century movie of all time ,10.0,8.7,Action
33408,Star Wars: Episode IV - A New Hope,England,film do not really come any better than this ,9.0,8.7,Action
33409,Star Wars: Episode IV - A New Hope,korea,the best motion picture in history ,10.0,8.7,Action
33410,Star Wars: Episode IV - A New Hope,U.S.A,rescue a princess and destroy the death star and all on the same day ,10.0,8.7,Action
33411,Star Wars: Episode IV - A New Hope,"Ontario, Canada",a classic that will never be forget ,9.0,8.7,Action
33412,Star Wars: Episode IV - A New Hope,Vermont,see the new version only make this one seem so much better ... ,10.0,8.7,Action
33413,Star Wars: Episode IV - A New Hope,Deep South,not so long ago ... in a movie theatre near you ... ,10.0,8.7,Action
33414,Star Wars: Episode IV - A New Hope,TN,response to critic ,10.0,8.7,Action
33415,Star Wars: Episode IV - A New Hope,United States,maybe i never get it ,9.0,8.7,Action
33416,Star Wars: Episode IV - A New Hope,usa,simply the best ,10.0,8.7,Action
33417,Star Wars: Episode IV - A New Hope,Arizona,can not say anything new ,10.0,8.7,Action
33418,Star Wars: Episode IV - A New Hope,UNKNOWN,best sci - fi movie of all - time ,10.0,8.7,Action
33419,Star Wars: Episode IV - A New Hope,New Zealand,this film have everything ,9.0,8.7,Action
33420,Star Wars: Episode IV - A New Hope,New Zealand,the beginning of my favorite movie trilogy ,9.0,8.7,Action
33421,Star Wars: Episode IV - A New Hope,"Bradford, England",star war ,10.0,8.7,Action
33422,Star Wars: Episode IV - A New Hope,"Renton, Washington",far ahead of it ' time ,10.0,8.7,Action
33423,Star Wars: Episode IV - A New Hope,"Napier, New Zealand",its star war what more need i say ,10.0,8.7,Action
33424,Star Wars: Episode IV - A New Hope,"Skane, Sweden",one of the three best movie ever make ,10.0,8.7,Action
33425,Star Wars: Episode IV - A New Hope,"Olawa, Poland",one of the great movie ever ,10.0,8.7,Action
33426,Star Wars: Episode IV - A New Hope,LA,"um ... ""nar shadaa "" ",8.7,8.7,Action
33427,Star Wars: Episode IV - A New Hope,"Torrance, CA",the best picture ever ,10.0,8.7,Action
33428,Star Wars: Episode IV - A New Hope,Sweden,the greatness of this movie can not be describe in text ,10.0,8.7,Action
33429,Star Wars: Episode IV - A New Hope,Savannah,the most fun but not the best ,10.0,8.7,Action
33430,Star Wars: Episode IV - A New Hope,"Innerleithen, Scotland",what can you say .. ,8.7,8.7,Action
33431,Star Wars: Episode IV - A New Hope,"Richardson, TX",a triumph ,8.7,8.7,Action
33432,Star Wars: Episode IV - A New Hope,"Manila, Philippines",science fiction at its best ,8.7,8.7,Action
33433,Star Wars: Episode IV - A New Hope,"MI, USA",the summer of ' 77 a movie fan be bear ,10.0,8.7,Action
33434,Star Wars: Episode IV - A New Hope,Singapore,a milestone ,8.7,8.7,Action
33435,Star Wars: Episode IV - A New Hope,UNKNOWN,the perfect movie from my childhood ,10.0,8.7,Action
33436,Star Wars: Episode IV - A New Hope,Charlottesville VA,the best film ever make ,10.0,8.7,Action
33437,Star Wars: Episode IV - A New Hope,"Barcelona, Spain",the movie ,10.0,8.7,Action
33438,Star Wars: Episode IV - A New Hope,UNKNOWN,the ultimate sci fi masterpiece ,10.0,8.7,Action
33439,Star Wars: Episode IV - A New Hope,Denver,star war : a new hope be the ultimate movie for all time ,10.0,8.7,Action
33440,Star Wars: Episode IV - A New Hope,"NE, USA",one of my top 10 movie of all time ... ,9.0,8.7,Action
33441,Star Wars: Episode IV - A New Hope,"Hugo, USA",one of the few film that deserve all its acclaim ,10.0,8.7,Action
33442,Star Wars: Episode IV - A New Hope,"Manchester, England",a long time ago in a galaxy far far away great ,10.0,8.7,Action
33443,Star Wars: Episode IV - A New Hope,"Wayne, NJ, USA",great movie for everybody ,10.0,8.7,Action
33444,Star Wars: Episode IV - A New Hope,"Basingstoke, England",make me get into computer ,10.0,8.7,Action
33445,Star Wars: Episode IV - A New Hope,UNKNOWN,wake me up when it start ,8.7,8.7,Action
33446,Star Wars: Episode IV - A New Hope,"Atlanta, GA",one of the best movie of all time ,10.0,8.7,Action
33447,Star Wars: Episode IV - A New Hope,"somewhere, somewhere",one of the great movie of all time ,10.0,8.7,Action
33448,Star Wars: Episode IV - A New Hope,death star,the force be strong with this one ,8.7,8.7,Action
33449,Star Wars: Episode IV - A New Hope,"Melbourne, Australia",best movie ever make ,10.0,8.7,Action
33450,Star Wars: Episode IV - A New Hope,Denmark,one of cinema 's magical gem ,8.7,8.7,Action
33451,Star Wars: Episode IV - A New Hope,"Belfast, Northern Ireland",stand the test of time ,10.0,8.7,Action
33452,Star Wars: Episode IV - A New Hope,"Lappeenranta, Finland",a science fiction legend ,8.7,8.7,Action
33453,Star Wars: Episode IV - A New Hope,"The Hague, The Netherlands",superb a must see for any generation ,10.0,8.7,Action
33454,Star Wars: Episode IV - A New Hope,"Santa Clarita, CA",the original and still the best ,10.0,8.7,Action
33455,Star Wars: Episode IV - A New Hope,"Colchester, Essex, England",the force be strong with this one ,10.0,8.7,Action
33456,Star Wars: Episode IV - A New Hope,UNKNOWN,why be this movie call a classic ,9.0,8.7,Action
33457,Star Wars: Episode IV - A New Hope,"Glasgow, Scotland",the best film ever make ,10.0,8.7,Action
33458,Star Wars: Episode IV - A New Hope,Phoenix,a truly great one ,10.0,8.7,Action
33459,Star Wars: Episode IV - A New Hope,Denmark,star war be the absolute great ,8.7,8.7,Action
33460,Star Wars: Episode IV - A New Hope,"Toronto, Canada",the film that forever change filmmaking ,10.0,8.7,Action
33461,Star Wars: Episode IV - A New Hope,"Halifax, Nova Scotia, Canada",a generation 's favorite movie ,8.7,8.7,Action
33462,Star Wars: Episode IV - A New Hope,"St. Joseph, MO",a phenomenon ,10.0,8.7,Action
33463,Star Wars: Episode IV - A New Hope,"California, USA",in a class by itself ,10.0,8.7,Action
33464,Star Wars: Episode IV - A New Hope,UNKNOWN,star war : special edition ( 1997 ) ,9.0,8.7,Action
33465,Star Wars: Episode IV - A New Hope,"Chicago, Illinois",my all - time favorite movie ,10.0,8.7,Action
33466,Star Wars: Episode IV - A New Hope,Doncaster,one of the great film ever to grace the cinema screen ,10.0,8.7,Action
33468,Star Wars: Episode IV - A New Hope,Keene NH USA,a true classic ,8.7,8.7,Action
33469,Star Wars: Episode IV - A New Hope,New Hampshire,""" kubrick teach lucas learn "" ",8.7,8.7,Action
33470,Star Wars: Episode IV - A New Hope,"Castle Rock, Maine",the force be still the force ,10.0,8.7,Action
33471,Star Wars: Episode IV - A New Hope,USA,the movie ,9.0,8.7,Action
33472,Star Wars: Episode IV - A New Hope,"Amherst, Massachusetts",the go with the wind of blockbuster film an epic that still hold up ,10.0,8.7,Action
33473,Star Wars: Episode IV - A New Hope,India,the magic behind star war trilogy be .. .... ,10.0,8.7,Action
33474,Star Wars: Episode IV - A New Hope,USA,star war the corner stone of modern sc/fi ,8.7,8.7,Action
33475,Star Wars: Episode IV - A New Hope,"Washington, DC",good movie but vastly overrated ,8.7,8.7,Action
33476,Star Wars: Episode IV - A New Hope,"Toronto, Canada",great movie ,10.0,8.7,Action
33477,Star Wars: Episode IV - A New Hope,Australia,the great ,10.0,8.7,Action
33478,Star Wars: Episode IV - A New Hope,"Nottingham, England",the best ,10.0,8.7,Action
33479,Star Wars: Episode IV - A New Hope,"Uusikaupunki, Finland",simple and the best ,10.0,8.7,Action
33480,Star Wars: Episode IV - A New Hope,Sweden,great story ever tell ... ,10.0,8.7,Action
33481,Star Wars: Episode IV - A New Hope,"Boston, MA",movie mythology ,8.7,8.7,Action
33482,Star Wars: Episode IV - A New Hope,"Peachtree Corners, GA",the best movie of all time ,10.0,8.7,Action
33483,Star Wars: Episode IV - A New Hope,"Queensland, Australia",it just keep get better and better ,10.0,8.7,Action
33484,Star Wars: Episode IV - A New Hope,"Swansea, Wales",surely one of the great movie ever make ,8.7,8.7,Action
33485,Star Wars: Episode IV - A New Hope,"Chicago, Ill",what can i say about the great movie of all time ,10.0,8.7,Action
33486,Star Wars: Episode IV - A New Hope,"San Antonio, TX",utterly rule ,10.0,8.7,Action
33487,Star Wars: Episode IV - A New Hope,"stafford, va",the best ,10.0,8.7,Action
33488,Star Wars: Episode IV - A New Hope,"Dallas, Texas",in a league of it ' own ,10.0,8.7,Action
33489,Star Wars: Episode IV - A New Hope,Brisbane Australia,probably the best of the series ,8.7,8.7,Action
33490,Star Wars: Episode IV - A New Hope,UNKNOWN,star war never hear of it ,10.0,8.7,Action
33491,Star Wars: Episode IV - A New Hope,"Perth, Australia",futuristic fairytale masterpiece ,10.0,8.7,Action
33492,Star Wars: Episode IV - A New Hope,Lethbridge Alberta,the best all round ,10.0,8.7,Action
33493,Star Wars: Episode IV - A New Hope,UK,define a generation ,8.7,8.7,Action
33494,Star Wars: Episode IV - A New Hope,New Jersey,my two cent ,10.0,8.7,Action
33495,Star Wars: Episode IV - A New Hope,"Kanata, CANADA",the force be strong in this one ... ,8.7,8.7,Action
33496,Star Wars: Episode IV - A New Hope,Louisiana,an epic that stand the test of time ,10.0,8.7,Action
33497,Star Wars: Episode IV - A New Hope,Virginia,perfect in every way ,8.7,8.7,Action
33498,Star Wars: Episode IV - A New Hope,UNKNOWN,perhaps the great box - office success ... ever ,8.7,8.7,Action
33499,Star Wars: Episode IV - A New Hope,USA,space opera ,8.7,8.7,Action
33500,Star Wars: Episode IV - A New Hope,Los Angeles,our generation 's flash gordon ; this the 1st film of the saga be still the best one ,8.7,8.7,Action
33501,Star Wars: Episode IV - A New Hope,"Brooklyn, NY",great movie of all time .. i think not ,8.7,8.7,Action
33502,Star Wars: Episode IV - A New Hope,hull england,the best cinema experience ever ,10.0,8.7,Action
33503,Star Wars: Episode IV - A New Hope,UNKNOWN,this be one of my top 2 movie ,10.0,8.7,Action
33504,Star Wars: Episode IV - A New Hope,PA,great movie ,10.0,8.7,Action
33505,Star Wars: Episode IV - A New Hope,Arizona,one of the most original idea ever ,10.0,8.7,Action
33506,Star Wars: Episode IV - A New Hope,"Madrid, Spain",it ' fun sure but ... ,8.7,8.7,Action
33507,Star Wars: Episode IV - A New Hope,USA,why we love star war : let u count the way ,9.0,8.7,Action
33508,Star Wars: Episode IV - A New Hope,Hamilton Ontario,explosive from the get go ,10.0,8.7,Action
33509,Star Wars: Episode IV - A New Hope,Mexico City,the real thing ,10.0,8.7,Action
33510,Star Wars: Episode IV - A New Hope,UNKNOWN,star war ,10.0,8.7,Action
33511,Star Wars: Episode IV - A New Hope,"Kuala Lumpur, Malaysia",a long long time ago ,9.0,8.7,Action
33512,Star Wars: Episode IV - A New Hope,"St. Louis, Mo",great ,10.0,8.7,Action
33513,Star Wars: Episode IV - A New Hope,"Groningen, Holland",all- time classic ,9.0,8.7,Action
33514,Star Wars: Episode IV - A New Hope,"Ottawa, Canada",if you have not see this movie you have not live ,10.0,8.7,Action
33515,Star Wars: Episode IV - A New Hope,"Kings Park, NY",one of the best ,10.0,8.7,Action
33516,Star Wars: Episode IV - A New Hope,maryland,brilliant ,10.0,8.7,Action
33517,Star Wars: Episode IV - A New Hope,UNKNOWN,a vision of thing to come .... ,10.0,8.7,Action
33518,Star Wars: Episode IV - A New Hope,"Rochester, NY",a fun family movie ,10.0,8.7,Action
33519,Star Wars: Episode IV - A New Hope,Sweden,star war fan ,10.0,8.7,Action
33520,Star Wars: Episode IV - A New Hope,"Richmond, VA",fast film ever ,9.0,8.7,Action
33521,Star Wars: Episode IV - A New Hope,U S of A,on term of sheer entertainment the best movie ever ,10.0,8.7,Action
33522,Star Wars: Episode IV - A New Hope,"Fresno, CA",star war be like lite beer ,8.7,8.7,Action
33523,Star Wars: Episode IV - A New Hope,UNKNOWN,simply unbelievable ,10.0,8.7,Action
33524,Star Wars: Episode IV - A New Hope,Ohio,the beginning of one of the best trilogy ever ,8.7,8.7,Action
33525,Star Wars: Episode IV - A New Hope,UNKNOWN,an almost flawless movie absolutely magnificent masterpiece ,8.7,8.7,Action
33526,Star Wars: Episode IV - A New Hope,Australia,superb ,10.0,8.7,Action
33527,Star Wars: Episode IV - A New Hope,"Skagen, Denmark",the great movie of all time ,10.0,8.7,Action
33528,Star Wars: Episode IV - A New Hope,Sweden,it ' easy to say it ' more difficult to explane : the best movie ever make ,10.0,8.7,Action
33529,Star Wars: Episode IV - A New Hope,"Carbondale, IL",perfection have a new name and it be star war ,10.0,8.7,Action
33530,Star Wars: Episode IV - A New Hope,Illinois,the absolute best sci - fi movie of all it set the standard for all future sci - fi film ,8.7,8.7,Action
33531,Star Wars: Episode IV - A New Hope,UNKNOWN,anything else to say ,8.7,8.7,Action
33532,Star Wars: Episode IV - A New Hope,"London, England",a movie that awaken the mass .... .... ,9.0,8.7,Action
33533,Star Wars: Episode IV - A New Hope,"Pennsylvania, USA",may the force be with you ... ,10.0,8.7,Action
33534,Star Wars: Episode IV - A New Hope,Cornwall,what can i say ,10.0,8.7,Action
33535,Star Wars: Episode IV - A New Hope,"Tees-side, England",the adventure that bring life to sci - fi movie ,9.0,8.7,Action
33536,Star Wars: Episode IV - A New Hope,usa,""" great shot kid that be one in a million "" ",8.7,8.7,Action
33537,Star Wars: Episode IV - A New Hope,UNKNOWN,a fun film ... but take it eeeasy ,8.7,8.7,Action
33538,Star Wars: Episode IV - A New Hope,"Tenafly, NJ",what else be there to say   one of the great ,10.0,8.7,Action
